input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
e5e3de4e1f95a2a1a5207efc9870b9cdb41acb64/12fd4411fa09656464798917e6fae2cd8a66e062,java_gumtree,gumtree_lazy,5500,5500,4907,4907,0,0,0,0,18446744073709003752,18446744073708559792,15360,0,4907,0,4907,0
12fd4411fa09656464798917e6fae2cd8a66e062/36e996685b07ea16a4c073245cf52291453ddedb,java_gumtree,gumtree_lazy,5500,5337,4754,4754,0,0,167,167,18446744073709003752,18446744073708572584,0,27936,4754,167,4754,167
36e996685b07ea16a4c073245cf52291453ddedb/922ba70f3961b79f90f14a3fd6e903985ef30add,java_gumtree,gumtree_lazy,5337,1441,1149,1149,0,0,3831,3831,18446744073709016992,18446744073708889352,27936,215336,1149,3831,1149,3831
922ba70f3961b79f90f14a3fd6e903985ef30add/c2da880f41499c5edd8264741322d70d1a695d21,java_gumtree,gumtree_lazy,1441,1441,1335,1335,0,0,0,0,18446744073709323464,18446744073709198168,215336,1920,1335,0,1335,0
c2da880f41499c5edd8264741322d70d1a695d21/efb8406ef8076a3bd6cfc365bb9c4e1700606c6e,java_gumtree,gumtree_lazy,1441,1399,1283,1283,0,0,62,62,18446744073709323464,18446744073709202032,1920,2336,1283,62,1283,62
efb8406ef8076a3bd6cfc365bb9c4e1700606c6e/7887f423f384ef12c7c4f2b7677edada5d7e64c1,java_gumtree,gumtree_lazy,1399,535,534,534,0,0,760,760,18446744073709328144,18446744073709274608,2336,15552,534,760,534,760
7887f423f384ef12c7c4f2b7677edada5d7e64c1/23d65520ccf4fab68dd4dace591dd9e381cc9027,java_gumtree,gumtree_lazy,535,535,535,535,0,0,0,0,18446744073709399920,18446744073709346248,15552,192,535,0,535,0
23d65520ccf4fab68dd4dace591dd9e381cc9027/7ce80d43fe0ba9b9deb186fa9018efe62233b02c,java_gumtree,gumtree_lazy,535,509,507,507,0,0,30,30,18446744073709399920,18446744073709348568,192,-7648,507,30,507,30
7ce80d43fe0ba9b9deb186fa9018efe62233b02c/89510cb588ac9bced05582f5d9b5ae96885ad13f,java_gumtree,gumtree_lazy,509,495,495,495,0,0,14,14,18446744073709403456,18446744073709353440,-7648,15360,495,14,495,14
89510cb588ac9bced05582f5d9b5ae96885ad13f/cc2f3f683ef2d2f5b5e1672746f97809c6994a5d,java_gumtree,gumtree_lazy,495,495,495,495,0,0,0,0,18446744073709405016,18446744073709355000,15360,15360,495,0,495,0
cc2f3f683ef2d2f5b5e1672746f97809c6994a5d/273b315d00f89360411a73cebe0486be0d43ce1c,java_gumtree,gumtree_lazy,495,495,495,495,0,0,0,0,18446744073709405016,18446744073709355000,15360,0,495,0,495,0
273b315d00f89360411a73cebe0486be0d43ce1c/ef3d157f19a0816c4cdeba2cb2cfef7b218e735e,java_gumtree,gumtree_lazy,495,495,495,495,0,0,0,0,18446744073709405016,18446744073709355000,0,-12288,495,0,495,0
ef3d157f19a0816c4cdeba2cb2cfef7b218e735e/a37891e60f7d69f9de8ed798932b9cf9c7b5da19,java_gumtree,gumtree_lazy,495,494,494,494,0,0,1,1,18446744073709405016,18446744073709355072,-12288,1728,494,1,494,1
a37891e60f7d69f9de8ed798932b9cf9c7b5da19/2a145da9303eb85cfbf51f989e7fc4c123df4aec,java_gumtree,gumtree_lazy,494,495,493,493,0,0,3,3,18446744073709405136,18446744073709354944,1728,27664,493,3,493,3
2a145da9303eb85cfbf51f989e7fc4c123df4aec/b578d1875727c29b0f1e9941d4855cbf1e19a374,java_gumtree,gumtree_lazy,495,495,495,495,0,0,0,0,18446744073709404888,18446744073709354816,27664,512,495,0,495,0
b578d1875727c29b0f1e9941d4855cbf1e19a374/970ff2bcc708e39c1cad8b019244e3b94cb82ffa,java_gumtree,gumtree_lazy,495,495,495,495,0,0,0,0,18446744073709404888,18446744073709354816,512,0,495,0,495,0
970ff2bcc708e39c1cad8b019244e3b94cb82ffa/ade541fea8a4052358c75d8c55fb45335833978e,java_gumtree,gumtree_lazy,495,495,495,495,0,0,0,0,18446744073709404888,18446744073709354816,0,0,495,0,495,0
ade541fea8a4052358c75d8c55fb45335833978e/597a65082d1404e444c004dcf01febb36a7fe345,java_gumtree,gumtree_lazy,495,495,495,495,0,0,0,0,18446744073709404888,18446744073709354816,0,16560,495,0,495,0
