input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
d39538a408b6a9b97cd48d72b1d07603bf89efba/8ffa389db3793795f41b68c28a7e0dc58c0f009f,java_gumtree,gumtree_lazy,611871,611758,478163,478163,0,0,166,166,18446744073665318136,18446744073622301184,-39088,106120,478163,166,478163,166
8ffa389db3793795f41b68c28a7e0dc58c0f009f/3e89593d7bef93adc97acb122f22f69c52d9b3f2,java_gumtree,gumtree_lazy,611758,611911,478179,478179,0,0,168,168,18446744073665324704,18446744073622298592,106120,74424,478179,168,478179,168
3e89593d7bef93adc97acb122f22f69c52d9b3f2/3792ca30878544177ee458fa7a2c00f0c8d504e8,java_gumtree,gumtree_lazy,611911,612216,478047,478047,0,0,766,766,18446744073665314264,18446744073622271048,74424,175280,478047,766,478047,766
3792ca30878544177ee458fa7a2c00f0c8d504e8/9ba957fdf4aac2fe0745e2ed8c3c9fab86b7c9ca,java_gumtree,gumtree_lazy,612216,612091,478400,478400,0,0,118,118,18446744073665297160,18446744073622262800,175280,20920,478400,118,478400,118
9ba957fdf4aac2fe0745e2ed8c3c9fab86b7c9ca/3844c2f907b23dd41a1fc626d0fdb20534802d96,java_gumtree,gumtree_lazy,612091,612070,478386,478386,0,0,27,27,18446744073665306296,18446744073622273640,20920,30336,478386,27,478386,27
3844c2f907b23dd41a1fc626d0fdb20534802d96/4ac6f29a61946d0f2ed4191d89d223cae41e6d74,java_gumtree,gumtree_lazy,612070,612055,478371,478371,0,0,26,26,18446744073665308000,18446744073622276576,30336,2360,478371,26,478371,26
4ac6f29a61946d0f2ed4191d89d223cae41e6d74/8c0e080ed8d5dcc00c569acfcd3b77389a7fd50e,java_gumtree,gumtree_lazy,612055,612055,478376,478376,0,0,0,0,18446744073665309288,18446744073622277864,2360,21264,478376,0,478376,0
8c0e080ed8d5dcc00c569acfcd3b77389a7fd50e/6c56c9eed3cc543a857ad640e69d1f46a40abc3f,java_gumtree,gumtree_lazy,612055,612055,478376,478376,0,0,0,0,18446744073665309288,18446744073622277864,21264,0,478376,0,478376,0
6c56c9eed3cc543a857ad640e69d1f46a40abc3f/a753bf1337b97ec5005ebf2b17b9978630f6b4fd,java_gumtree,gumtree_lazy,612055,612050,-1,478363,-1,-1,26,-1,-1,-1,0,-15232,478363,26,478363,26
a753bf1337b97ec5005ebf2b17b9978630f6b4fd/f410c7f7eb9aa03354c502fe8c12064b7fc8574f,java_gumtree,gumtree_lazy,612050,612066,478369,478369,0,0,22,22,18446744073665309616,18446744073622277232,-15232,11616,478369,22,478369,22
f410c7f7eb9aa03354c502fe8c12064b7fc8574f/e5506005de92bf109691a751840bd2a68542d93e,java_gumtree,gumtree_lazy,612066,612031,478348,478348,0,0,48,48,18446744073665308384,18446744073622279304,11616,10800,478348,48,478348,48
e5506005de92bf109691a751840bd2a68542d93e/172f4397b39bf82c9d613a464227f93be7a008d3,java_gumtree,gumtree_lazy,612031,612018,478307,478307,0,0,83,83,18446744073665311688,18446744073622283168,10800,176752,478307,83,478307,83
172f4397b39bf82c9d613a464227f93be7a008d3/72b1c7401e571883dc51e11e90b289474c1ff176,java_gumtree,gumtree_lazy,612018,612024,478335,478335,0,0,26,26,18446744073665312248,18446744073622283256,176752,-57888,478335,26,478335,26
72b1c7401e571883dc51e11e90b289474c1ff176/c73c3d10a1e9a1ac603529927b58a870a2b2e724,java_gumtree,gumtree_lazy,612024,612022,-1,478345,-1,-1,9,-1,-1,-1,-57888,38800,478345,9,478345,9
c73c3d10a1e9a1ac603529927b58a870a2b2e724/09765b00faa88ef17c7b1b9133c8fcf7b1b5b469,java_gumtree,gumtree_lazy,612022,611996,478245,478245,0,0,215,215,18446744073665311872,18446744073622286760,38800,8608,478245,215,478245,215
09765b00faa88ef17c7b1b9133c8fcf7b1b5b469/863d57f57f734181d52615616fdb889495b75234,java_gumtree,gumtree_lazy,611996,612008,478274,478274,0,0,74,74,18446744073665315656,18446744073622289600,8608,21232,478274,74,478274,74
