input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
50b00d8c1ca25437dd572e90b88294b60d292fd3/de4e5dd1a902469cd6b3e5a5975af0d7eb4647e8,java_gumtree,gumtree_lazy,2806956,2806956,-1,2193914,-1,-1,11,-1,-1,-1,-4176,11760,2193914,11,2193914,11
de4e5dd1a902469cd6b3e5a5975af0d7eb4647e8/54565f08084ad57bc0159859d1695a6a683af39e,java_gumtree,gumtree_lazy,2806956,2806341,2192776,2192776,0,0,1862,1862,18446744073507645648,18446744073310439648,11760,129400,2192776,1862,2192776,1862
54565f08084ad57bc0159859d1695a6a683af39e/48ab5e97e52a35676a90742732b247d1efb2f374,java_gumtree,gumtree_lazy,2806341,2806341,-1,2193401,-1,-1,0,-1,-1,-1,129400,4672,2193401,0,2193401,0
48ab5e97e52a35676a90742732b247d1efb2f374/04ee8fb73edb55700e4d9e7a0bf4cf38b531fc04,java_gumtree,gumtree_lazy,2806341,2805912,-1,2193043,-1,-1,379,-1,-1,-1,4672,45656,2193043,379,2193043,379
04ee8fb73edb55700e4d9e7a0bf4cf38b531fc04/a536df6d5bc8fbad28964302f8b76d8de777fce7,java_gumtree,gumtree_lazy,2805912,2805912,-1,2193054,-1,-1,0,-1,-1,-1,45656,3168,2193054,0,2193054,0
a536df6d5bc8fbad28964302f8b76d8de777fce7/7594b07cb7b6279469190c82ae8ef4fa2bda76ba,java_gumtree,gumtree_lazy,2805912,2805017,2192284,2192284,0,0,808,808,18446744073507726704,18446744073310617824,3168,6056,2192284,808,2192284,808
7594b07cb7b6279469190c82ae8ef4fa2bda76ba/e5c74576662f5a7d2d93f2fee65e2a5d66d5c47f,java_gumtree,gumtree_lazy,2805017,2802409,-1,2190226,-1,-1,2098,-1,-1,-1,6056,33944,2190226,2098,2190226,2098
e5c74576662f5a7d2d93f2fee65e2a5d66d5c47f/ba16485b93cde4f05e0cbb2ca564a7b6cb6d4d77,java_gumtree,gumtree_lazy,2802409,2802409,-1,2190230,-1,-1,0,-1,-1,-1,33944,1280,2190230,0,2190230,0
ba16485b93cde4f05e0cbb2ca564a7b6cb6d4d77/f8f11e2ff5d0d4de9a7e9730bb5a89a4b477792e,java_gumtree,gumtree_lazy,2802409,2802205,2189425,2189425,0,0,1485,1485,18446744073507986840,18446744073311084584,1280,186136,2189425,1485,2189425,1485
f8f11e2ff5d0d4de9a7e9730bb5a89a4b477792e/11c6e65e5b22cfcf1cb07a554f147bcd5ee9e604,java_gumtree,gumtree_lazy,2802205,2802203,-1,2190016,-1,-1,11,-1,-1,-1,186136,5760,2190016,11,2190016,11
11c6e65e5b22cfcf1cb07a554f147bcd5ee9e604/2e49ade61839d01ab5a189ac23cdc643e20a4522,java_gumtree,gumtree_lazy,2802203,2802203,-1,2190001,-1,-1,46,-1,-1,-1,5760,-1760,2190001,46,2190001,46
2e49ade61839d01ab5a189ac23cdc643e20a4522/922a150783cac906408cf2ce48623a23e4e4d89f,java_gumtree,gumtree_lazy,2802203,2802203,-1,2190018,-1,-1,8,-1,-1,-1,-1760,36000,2190018,8,2190018,8
922a150783cac906408cf2ce48623a23e4e4d89f/31697cf2226a4ea7001a876a2887c2e7368a4c76,java_gumtree,gumtree_lazy,2802203,2800688,-1,2188812,-1,-1,1212,-1,-1,-1,36000,9768,2188812,1212,2188812,1212
31697cf2226a4ea7001a876a2887c2e7368a4c76/4492c26f72ce5aa7e28c96242065a472b17a882f,java_gumtree,gumtree_lazy,2800688,2800688,-1,2188815,-1,-1,0,-1,-1,-1,9768,3120,2188815,0,2188815,0
4492c26f72ce5aa7e28c96242065a472b17a882f/cc2c896846990cc100f1eb337780612b210beccd,java_gumtree,gumtree_lazy,2800688,2799905,-1,2188152,-1,-1,708,-1,-1,-1,3120,33280,2188152,708,2188152,708
cc2c896846990cc100f1eb337780612b210beccd/3ae603db3324a19f2e72fb02cdddb87a484fa402,java_gumtree,gumtree_lazy,2799905,2798032,2186426,2186426,0,0,2007,2007,18446744073508175376,18446744073311574664,33280,73160,2186426,2007,2186426,2007
3ae603db3324a19f2e72fb02cdddb87a484fa402/12977a910113f93e9603128a5ad10b6ead9586ec,java_gumtree,gumtree_lazy,2798032,2797098,2185860,2185860,0,0,885,885,18446744073508314744,18446744073311778976,73160,112680,2185860,885,2185860,885
12977a910113f93e9603128a5ad10b6ead9586ec/613eea5e37200e588079d55ac80ce8ef6a2c7f4f,java_gumtree,gumtree_lazy,2797098,2796851,-1,2185346,-1,-1,990,-1,-1,-1,112680,50128,2185346,990,2185346,990
613eea5e37200e588079d55ac80ce8ef6a2c7f4f/b03d7608931aa4a2ad0a6c486079781b154e5c2c,java_gumtree,gumtree_lazy,2796851,2797525,-1,2185338,-1,-1,1383,-1,-1,-1,50128,59496,2185338,1383,2185338,1383
b03d7608931aa4a2ad0a6c486079781b154e5c2c/ab2a9bf1538cbc39c81d782ed157d247364c0154,java_gumtree,gumtree_lazy,2797525,2797278,-1,2185717,-1,-1,990,-1,-1,-1,59496,8064,2185717,990,2185717,990
ab2a9bf1538cbc39c81d782ed157d247364c0154/1305bada0f87f9fc89e38fca131be9ce5acff5d0,java_gumtree,gumtree_lazy,2797278,2797148,-1,2185939,-1,-1,163,-1,-1,-1,8064,32304,2185939,163,2185939,163
1305bada0f87f9fc89e38fca131be9ce5acff5d0/dc1742c0ffb51cf85ae690e91f7661af525e4c86,java_gumtree,gumtree_lazy,2797148,2797148,2185964,2185964,0,0,9,9,18446744073508373768,18446744073311834592,32304,-19792,2185964,9,2185964,9
dc1742c0ffb51cf85ae690e91f7661af525e4c86/d1d52e5c0d90fd0c567358ff1298646d147e3251,java_gumtree,gumtree_lazy,2797148,2797144,-1,2185947,-1,-1,39,-1,-1,-1,-19792,62216,2185947,39,2185947,39
d1d52e5c0d90fd0c567358ff1298646d147e3251/ba48b1daf480b9e7e1b9d384a6e10d4dc45cd8f5,java_gumtree,gumtree_lazy,2797144,2797144,-1,2185964,-1,-1,0,-1,-1,-1,62216,16896,2185964,0,2185964,0
ba48b1daf480b9e7e1b9d384a6e10d4dc45cd8f5/d9e2c8fad984ceb5c6e8e13806e860d41a976c4a,java_gumtree,gumtree_lazy,2797144,2797131,-1,2185927,-1,-1,63,-1,-1,-1,16896,1312,2185927,63,2185927,63
d9e2c8fad984ceb5c6e8e13806e860d41a976c4a/cb51ea0377871636a0af4ad5d55467169ce23e02,java_gumtree,gumtree_lazy,2797131,2797129,-1,2185953,-1,-1,0,-1,-1,-1,1312,12704,2185953,0,2185953,0
cb51ea0377871636a0af4ad5d55467169ce23e02/980d550de7ad5249264444fed628970a1ecf5c01,java_gumtree,gumtree_lazy,2797129,2797129,-1,2185953,-1,-1,0,-1,-1,-1,12704,4656,2185953,0,2185953,0
980d550de7ad5249264444fed628970a1ecf5c01/e652dc36b629ee8355c68fe6546928f907f79301,java_gumtree,gumtree_lazy,2797129,2797129,-1,2185953,-1,-1,0,-1,-1,-1,4656,1536,2185953,0,2185953,0
e652dc36b629ee8355c68fe6546928f907f79301/7673943d7fe1677cac46551b545d032ee91c338d,java_gumtree,gumtree_lazy,2797129,2797068,2185803,2185803,0,0,261,261,18446744073508375128,18446744073311841024,1536,76904,2185803,261,2185803,261
7673943d7fe1677cac46551b545d032ee91c338d/9f75dea390f0295f51898acc14e6e7d1e7b51050,java_gumtree,gumtree_lazy,2797068,2797063,-1,2185903,-1,-1,13,-1,-1,-1,76904,1272,2185903,13,2185903,13
9f75dea390f0295f51898acc14e6e7d1e7b51050/ee93748657228484ece309dc3f1c771a36fbe714,java_gumtree,gumtree_lazy,2797063,2797013,-1,2185873,-1,-1,43,-1,-1,-1,1272,23064,2185873,43,2185873,43
ee93748657228484ece309dc3f1c771a36fbe714/35f9db7088ee0150d1bbe22b1f69b306fac2849e,java_gumtree,gumtree_lazy,2797013,2797013,-1,2185882,-1,-1,0,-1,-1,-1,23064,3904,2185882,0,2185882,0
35f9db7088ee0150d1bbe22b1f69b306fac2849e/af5d3b589b6840147fa68ad48bfa7d0c32475b5e,java_gumtree,gumtree_lazy,2797013,2797013,-1,2185882,-1,-1,0,-1,-1,-1,3904,0,2185882,0,2185882,0
af5d3b589b6840147fa68ad48bfa7d0c32475b5e/bf2107034087c932aa8f9332fa912189df882fea,java_gumtree,gumtree_lazy,2797013,2796449,2185449,2185449,0,0,455,455,18446744073508386064,18446744073311890928,0,44440,2185449,455,2185449,455
bf2107034087c932aa8f9332fa912189df882fea/eedc3cdb6be6744071f8ae6dcfb37b26b1fc0940,java_gumtree,gumtree_lazy,2796449,2796493,2185414,2185414,0,0,170,170,18446744073508423800,18446744073311924824,44440,105328,2185414,170,2185414,170
eedc3cdb6be6744071f8ae6dcfb37b26b1fc0940/8c40d62f530982f64ea35baf97c2c7b6689978a0,java_gumtree,gumtree_lazy,2796493,2796448,2185414,2185414,0,0,171,171,18446744073508419984,18446744073311925192,105328,123968,2185414,171,2185414,171
8c40d62f530982f64ea35baf97c2c7b6689978a0/af6310225feec967e66c33ff5fa0c99eef8e7d19,java_gumtree,gumtree_lazy,2796448,2796448,-1,2185456,-1,-1,0,-1,-1,-1,123968,6160,2185456,0,2185456,0
af6310225feec967e66c33ff5fa0c99eef8e7d19/fcf567b82b2343f98e52abc756d59e37496b2459,java_gumtree,gumtree_lazy,2796448,2796448,-1,2185451,-1,-1,11,-1,-1,-1,6160,-1664,2185451,11,2185451,11
fcf567b82b2343f98e52abc756d59e37496b2459/820a6713391314dbe8c93f2cdb675b2013e93aff,java_gumtree,gumtree_lazy,2796448,2796448,-1,2185456,-1,-1,0,-1,-1,-1,-1664,7680,2185456,0,2185456,0
820a6713391314dbe8c93f2cdb675b2013e93aff/df06a7901d0e78a4f6ad52645c815ddab355a990,java_gumtree,gumtree_lazy,2796448,2796503,-1,2184880,-1,-1,1204,-1,-1,-1,7680,-656,2184880,1204,2184880,1204
df06a7901d0e78a4f6ad52645c815ddab355a990/032af32a9f5e766c448b4a21f89eaa891994f4fe,java_gumtree,gumtree_lazy,2796503,2796503,-1,2185504,-1,-1,0,-1,-1,-1,-656,9728,2185504,0,2185504,0
032af32a9f5e766c448b4a21f89eaa891994f4fe/97dfa679675f4f0a75ab41fe360ee747bba9ffce,java_gumtree,gumtree_lazy,2796503,2796404,-1,2185411,-1,-1,102,-1,-1,-1,9728,1904,2185411,102,2185411,102
97dfa679675f4f0a75ab41fe360ee747bba9ffce/a61d2f02b526d26c562e0a155696e1c9e43a79ab,java_gumtree,gumtree_lazy,2796404,2796404,-1,2185412,-1,-1,11,-1,-1,-1,1904,24040,2185412,11,2185412,11
a61d2f02b526d26c562e0a155696e1c9e43a79ab/e41654243e4d8f34c7ffd66fbf2d35fa80474d21,java_gumtree,gumtree_lazy,2796404,2796404,-1,2185412,-1,-1,11,-1,-1,-1,24040,102944,2185412,11,2185412,11
e41654243e4d8f34c7ffd66fbf2d35fa80474d21/19ed75f16b74177c2e414f8a4fdedac0be53ce07,java_gumtree,gumtree_lazy,2796404,2796404,-1,2185417,-1,-1,0,-1,-1,-1,102944,9216,2185417,0,2185417,0
19ed75f16b74177c2e414f8a4fdedac0be53ce07/d4852d749f96f5b1de413c20ee228d29c599f32c,java_gumtree,gumtree_lazy,2796404,2796404,-1,2185412,-1,-1,11,-1,-1,-1,9216,17216,2185412,11,2185412,11
d4852d749f96f5b1de413c20ee228d29c599f32c/f4f5dfec27b989acf5681e1d084aedb18aac5cef,java_gumtree,gumtree_lazy,2796404,2796404,-1,2185412,-1,-1,11,-1,-1,-1,17216,-88352,2185412,11,2185412,11
f4f5dfec27b989acf5681e1d084aedb18aac5cef/1e746cafe5cc8f7abd40b6b4819fcc2ea0a9441e,java_gumtree,gumtree_lazy,2796404,2796466,-1,2185412,-1,-1,71,-1,-1,-1,-88352,28728,2185412,71,2185412,71
1e746cafe5cc8f7abd40b6b4819fcc2ea0a9441e/45a56bcd659bdad3b761f3bbc0b7b415bc82f68e,java_gumtree,gumtree_lazy,2796466,2796466,-1,2185447,-1,-1,41,-1,-1,-1,28728,18160,2185447,41,2185447,41
45a56bcd659bdad3b761f3bbc0b7b415bc82f68e/cecd3db49f69066887a8b526a4a68b0fc19d931e,java_gumtree,gumtree_lazy,2796466,2796460,-1,2185435,-1,-1,65,-1,-1,-1,18160,40752,2185435,65,2185435,65
cecd3db49f69066887a8b526a4a68b0fc19d931e/24ff45ded92612bd9d07326e4fe728743fc54ab7,java_gumtree,gumtree_lazy,2796460,2796460,-1,2185456,-1,-1,11,-1,-1,-1,40752,-16248,2185456,11,2185456,11
24ff45ded92612bd9d07326e4fe728743fc54ab7/1aa682e568ea6aa9b51d343d4c156dc974290df5,java_gumtree,gumtree_lazy,2796460,2796339,-1,2185345,-1,-1,126,-1,-1,-1,-16248,1488,2185345,126,2185345,126
1aa682e568ea6aa9b51d343d4c156dc974290df5/0c9c0508fc34064778b23bfb9b778e7c54d3852a,java_gumtree,gumtree_lazy,2796339,2796339,-1,2185350,-1,-1,12,-1,-1,-1,1488,12192,2185350,12,2185350,12
0c9c0508fc34064778b23bfb9b778e7c54d3852a/7b465ebd085ea577a12eb8c2ea49c5abf396b8ad,java_gumtree,gumtree_lazy,2796339,2796251,-1,2185273,-1,-1,86,-1,-1,-1,12192,6648,2185273,86,2185273,86
7b465ebd085ea577a12eb8c2ea49c5abf396b8ad/00810b50b0f373edfb06df415fd2d362de8d1058,java_gumtree,gumtree_lazy,2796251,2796251,-1,2185277,-1,-1,0,-1,-1,-1,6648,8992,2185277,0,2185277,0
00810b50b0f373edfb06df415fd2d362de8d1058/362fe76dff4310836ee3c6d111d895fda97831c1,java_gumtree,gumtree_lazy,2796251,2794886,2184071,2184071,0,0,1283,1283,18446744073508439336,18446744073312062240,8992,67256,2184071,1283,2184071,1283
362fe76dff4310836ee3c6d111d895fda97831c1/77656c6996f0fd248370906f9ceb4a875e259d35,java_gumtree,gumtree_lazy,2794886,2794886,-1,2184147,-1,-1,0,-1,-1,-1,67256,7328,2184147,0,2184147,0
